ID_школы;Название_школы;Город;Регион;Ссылка_на_страницу
1bf21dfa-49e3-479c-8a24-339027d7ca6f;МБОУ Городского округа Балашиха СОШ № 8;г. Балашиха;;https://uchi.ru/schools/pages/1bf21dfa-49e3-479c-8a24-339027d7ca6f
2b1090be-2e61-465f-a7a7-e4f06b033dcb;МОУ Раменская СОШ №1 с углубленным изучением отдельных предметов;г. Раменское;;https://uchi.ru/schools/pages/2b1090be-2e61-465f-a7a7-e4f06b033dcb
fbec18d8-f62d-4a8c-a23d-b1d03016d5d7;МБОУ СОШ №17 с углубленным изучением отдельных предметов;г. Одинцово;;https://uchi.ru/schools/pages/fbec18d8-f62d-4a8c-a23d-b1d03016d5d7
5e47787e-5bc7-4a69-996d-7400ccfc2c28;МОУ СОШ №12 с углубленным изучением отдельных предметов;г. Орехово-Зуево;;https://uchi.ru/schools/pages/5e47787e-5bc7-4a69-996d-7400ccfc2c28
a6adcb7c-4024-4580-8ce4-aa592a77809d;МБОУ Ангеловская СОШ;г. Ангелово;;https://uchi.ru/schools/pages/a6adcb7c-4024-4580-8ce4-aa592a77809d
5048cbfd-1fa4-4f98-9198-b1869c836e06;МБОУ СОШ № 35;г. Мытищи;;https://uchi.ru/schools/pages/5048cbfd-1fa4-4f98-9198-b1869c836e06
d16bb4a3-2bb1-4feb-8a50-55f4b33ee0a8;МОУ Гимназия №43 муниципального образования городской округ Люберцы Московской области;г. Люберцы;;https://uchi.ru/schools/pages/d16bb4a3-2bb1-4feb-8a50-55f4b33ee0a8
3b021713-62c5-4b4d-ba70-dad5db1c21a0;МБОУ СОШ №1 им. Героя Советского Союза А. И. Выборнова;г. Кашира;;https://uchi.ru/schools/pages/3b021713-62c5-4b4d-ba70-dad5db1c21a0
c5beaee3-0fc6-4879-80b7-8393cf240d51;МБОУ Луховицкий лицей;г. Луховицы;;https://uchi.ru/schools/pages/c5beaee3-0fc6-4879-80b7-8393cf240d51
8c2c050c-8744-4e19-bb82-720e6b13f166;МАОУ Гимназия №6 г. Красноармейск городского округа Пушкинский;г. Красноармейск;;https://uchi.ru/schools/pages/8c2c050c-8744-4e19-bb82-720e6b13f166
40d8bbf5-a886-477b-bbee-1df03fdca3dc;МАОУ Востряковский лицей №1;г. Домодедово;;https://uchi.ru/schools/pages/40d8bbf5-a886-477b-bbee-1df03fdca3dc
4dbc49f0-b5e4-46c8-beab-bfcbb15bcc6a;АНОО Гимназия Святителя Василия Великого;г. Зайцево;;https://uchi.ru/schools/pages/4dbc49f0-b5e4-46c8-beab-bfcbb15bcc6a
db6c3546-0d9a-4927-877c-3832951636ce;МОУ Кратовская СОШ №28;г. Кратово;;https://uchi.ru/schools/pages/db6c3546-0d9a-4927-877c-3832951636ce
c81ccff4-03ac-491c-98e4-6653e320992a;МБОУ СОШ №5 г. Пересвета;г. Пересвет;;https://uchi.ru/schools/pages/c81ccff4-03ac-491c-98e4-6653e320992a
ab4f160a-dca2-4834-bfd6-8b2d920e0aaf;МОУ СОШ Лидер;г. Горки;;https://uchi.ru/schools/pages/ab4f160a-dca2-4834-bfd6-8b2d920e0aaf
9fb57e03-52c2-4840-bb30-07d6b1c01bc7;МОУ Ликино-Дулёвская СОШ № 5;г. Ликино-Дулево;;https://uchi.ru/schools/pages/9fb57e03-52c2-4840-bb30-07d6b1c01bc7
91c74f8e-6161-494b-894a-97a672f669fa;МБОУ Городского округа Пушкинский Московской области Ашукинский образовательный комплекс;г. Ашукино;;https://uchi.ru/schools/pages/91c74f8e-6161-494b-894a-97a672f669fa
fb891354-e84b-4264-826d-bd31da5b152c;МОУ Рыболовская СОШ;г. Морозово;;https://uchi.ru/schools/pages/fb891354-e84b-4264-826d-bd31da5b152c
71ae7d31-59d2-4bde-9656-70fafff867a3;МОУ Гимназия №46 муниципального образования городской округ Люберцы Московской области;г. Малаховка;;https://uchi.ru/schools/pages/71ae7d31-59d2-4bde-9656-70fafff867a3
28d9b8d9-a52b-4e53-8057-dc6488540047;МБОУ СОШ №3 г. Красноармейск городского округа Пушкинский;г. Красноармейск;;https://uchi.ru/schools/pages/28d9b8d9-a52b-4e53-8057-dc6488540047
c91c45e1-91dc-4dc6-a395-aef8b924fd25;МОУ СОШ № 5 Павлово – Посадского муниципального р-на Московской области;г. Павловский Посад;;https://uchi.ru/schools/pages/c91c45e1-91dc-4dc6-a395-aef8b924fd25
88825aac-1060-40ab-9d93-4e9aa61103f8;МОУ СОШ №13;г. Клин;;https://uchi.ru/schools/pages/88825aac-1060-40ab-9d93-4e9aa61103f8
0b856ab0-1c2c-4cfd-802e-5a529386d192;МБОУ СОШ №2 г. Пушкино городского округа Пушкинский;г. Пушкино;;https://uchi.ru/schools/pages/0b856ab0-1c2c-4cfd-802e-5a529386d192
e2f1af22-57e5-44d8-a684-3c48b5427edd;МАОУ Ямская СОШ;г. Чурилково;;https://uchi.ru/schools/pages/e2f1af22-57e5-44d8-a684-3c48b5427edd
2bba865d-9294-41e6-b4e6-190c37939404;МБОУ Горская СОШ;г. Горы;;https://uchi.ru/schools/pages/2bba865d-9294-41e6-b4e6-190c37939404
8fd14899-ac49-4433-a308-572db53a682e;МБОУ Городского округа Балашиха СОШ №10;г. Балашиха;;https://uchi.ru/schools/pages/8fd14899-ac49-4433-a308-572db53a682e
86229675-0d9d-4897-9e11-47923a69d9ef;МОУ - СОШ д. Красный Балтиец;г. Красный Балтиец;;https://uchi.ru/schools/pages/86229675-0d9d-4897-9e11-47923a69d9ef
33d03d34-1c46-42a1-aa0a-0f2a6da228b9;МБОУ Лицей № 34;г. Мытищи;;https://uchi.ru/schools/pages/33d03d34-1c46-42a1-aa0a-0f2a6da228b9
16ea9194-584d-4892-9c4d-9fc5f0ba22f8;МАОУ Лицей 13;г. Химки;;https://uchi.ru/schools/pages/16ea9194-584d-4892-9c4d-9fc5f0ba22f8
5c5a8a58-cfa2-4708-b5a4-b6fa95d7582d;МБУ Асаковская СОШ;г. Чупряково;;https://uchi.ru/schools/pages/5c5a8a58-cfa2-4708-b5a4-b6fa95d7582d
6ba039c2-f373-4e41-a1e3-aca863ad4afa;Федеральное ГБОУ Прогимназия Снегири;г. Рождествено;;https://uchi.ru/schools/pages/6ba039c2-f373-4e41-a1e3-aca863ad4afa
dfb98fee-363c-47c6-9519-530fe8b23f1d;МАОУ Радумльский лицей-интернат;г. Радумля;;https://uchi.ru/schools/pages/dfb98fee-363c-47c6-9519-530fe8b23f1d
d1a75624-693f-43ad-96e7-8c88fd350f64;МБОУ СОШ № 10 г. Дубны Московской области;г. Дубна;;https://uchi.ru/schools/pages/d1a75624-693f-43ad-96e7-8c88fd350f64
7d05ccfc-d4ff-4e30-90d7-84ae493001c1;МБОУ Астаповская ООШ;г. Астапово;;https://uchi.ru/schools/pages/7d05ccfc-d4ff-4e30-90d7-84ae493001c1
f4643848-65fe-4866-b929-8c03efb6d74f;МБОУ Гимназия № 4 г. Пушкино городского округа Пушкинский;г. Пушкино;;https://uchi.ru/schools/pages/f4643848-65fe-4866-b929-8c03efb6d74f
0080f0d5-ada9-44e4-a7cd-ed80b445f3df;МБОУ СОШ №25;г. Сергиев Посад;;https://uchi.ru/schools/pages/0080f0d5-ada9-44e4-a7cd-ed80b445f3df
b67be6b0-7de4-410e-8ff1-7d90cccccdc9;МБОУ ООШ им. Героя Советского Союза Б. И. Веремея рабочего п. Мишеронский Городского округа Шатура;г. Мишеронский;;https://uchi.ru/schools/pages/b67be6b0-7de4-410e-8ff1-7d90cccccdc9
b97011f1-4646-4e3d-bc08-6aa0e828cc66;МАОУ лицей им. Героя России Веры Волошиной;г. Головково;;https://uchi.ru/schools/pages/b97011f1-4646-4e3d-bc08-6aa0e828cc66
86152bd8-88de-4cbb-8776-1ac8c51aeb59;МОУ СОШ №4;г. Воскресенск;;https://uchi.ru/schools/pages/86152bd8-88de-4cbb-8776-1ac8c51aeb59
49839bac-1c75-48d7-8fa8-1bc1a1536cbf;ОАНО Начальная школа Физтех-лицея;г. Долгопрудный;;https://uchi.ru/schools/pages/49839bac-1c75-48d7-8fa8-1bc1a1536cbf
67a7683e-b73f-4c85-96f4-0b643e8b7e00;АНОО ШКОЛА ВЕКТОР;г. Мытищи;;https://uchi.ru/schools/pages/67a7683e-b73f-4c85-96f4-0b643e8b7e00
95971533-60a2-44c2-9749-51a8d2249ccb;МБОУ СОШ №20 городского округа Щёлково;г. Краснознаменский;;https://uchi.ru/schools/pages/95971533-60a2-44c2-9749-51a8d2249ccb
5889bf82-c2ab-4720-81e1-53c144a78ce2;МБОУ СОШ №3;г. Красногорск;;https://uchi.ru/schools/pages/5889bf82-c2ab-4720-81e1-53c144a78ce2
34cfa364-c3a0-41aa-931b-dcc097694879;МАОУ СОШ №19;г. Мытищи;;https://uchi.ru/schools/pages/34cfa364-c3a0-41aa-931b-dcc097694879
4f5f90e0-a688-4f57-8676-22bd383e75ee;МОУ Виноградовская ОШ;г. Виноградово;;https://uchi.ru/schools/pages/4f5f90e0-a688-4f57-8676-22bd383e75ee
a26e8e22-41b5-4c8d-837c-f32aec6e1503;МБОУ Дубковская СОШ Дружба;г. ВНИИССОК;;https://uchi.ru/schools/pages/a26e8e22-41b5-4c8d-837c-f32aec6e1503
0d5e0fd8-e13d-49e1-bc44-8b0d41869921;МОУ Никитская СОШ;г. Никитское;;https://uchi.ru/schools/pages/0d5e0fd8-e13d-49e1-bc44-8b0d41869921
45430202-0324-4304-b989-9ac1cb970f8a;МАОУ Центр образования;г. Егорьевск;;https://uchi.ru/schools/pages/45430202-0324-4304-b989-9ac1cb970f8a
05a7f44c-7c0f-4f26-8d77-b0737188d041;МОУ СОШ №26;г. Воскресенск;;https://uchi.ru/schools/pages/05a7f44c-7c0f-4f26-8d77-b0737188d041
7e60be65-7cc9-4844-b71b-4a7ebfa626e8;МОУ гимназия №14;г. Орехово-Зуево;;https://uchi.ru/schools/pages/7e60be65-7cc9-4844-b71b-4a7ebfa626e8
b10f07d7-4f32-4647-aeea-d3e8527ddff5;МБОУ СОШ с углубленным изучением отдельных предметов № 2;г. Кашира;;https://uchi.ru/schools/pages/b10f07d7-4f32-4647-aeea-d3e8527ddff5
a8ab40a0-11b3-4990-b136-16c9fcd06bb0;МБОУ Городского округа Балашиха Гимназия №2 им. М. Грачева;г. Железнодорожный;;https://uchi.ru/schools/pages/a8ab40a0-11b3-4990-b136-16c9fcd06bb0
ca8f0ae3-6e56-4ea8-93a7-fb74500f6c4f;МБОУ Городского округа Балашиха Гимназия №5;г. Балашиха;;https://uchi.ru/schools/pages/ca8f0ae3-6e56-4ea8-93a7-fb74500f6c4f
3cd674db-3280-43d2-87d1-75a44f102b86;МОУ СОШ № 15 с русским этнокультурным компонентом;г. Жуковский;;https://uchi.ru/schools/pages/3cd674db-3280-43d2-87d1-75a44f102b86
8182fef8-ad06-4314-ab2e-148d8f99fe2a;МБОУ Хотьковская СОШ №1;г. Хотьково;;https://uchi.ru/schools/pages/8182fef8-ad06-4314-ab2e-148d8f99fe2a
66780dfb-9111-4d1a-be52-37bc1514b193;МБОУ СОШ 25 г. Химки;г. Химки;;https://uchi.ru/schools/pages/66780dfb-9111-4d1a-be52-37bc1514b193
bc77c694-ca91-4394-b2f9-44bd1fdf861d;МОУ Гимназия №4;г. Электросталь;;https://uchi.ru/schools/pages/bc77c694-ca91-4394-b2f9-44bd1fdf861d
09db0a51-71de-438f-a0a7-021807e1ba0e;МОУ СОШ №24 городского округа Павловский Посад Московской области;г. Павловский Посад;;https://uchi.ru/schools/pages/09db0a51-71de-438f-a0a7-021807e1ba0e
45c1c360-deaf-4ba1-bf3b-267e7adeac29;МАОУ СОШ №28 городского округа Щелково;г. Огуднево;;https://uchi.ru/schools/pages/45c1c360-deaf-4ba1-bf3b-267e7adeac29
06aabf2c-6be8-4a09-8ad2-2920c23c0ce3;МБОУ Верейская СОШ №1;г. Верея;;https://uchi.ru/schools/pages/06aabf2c-6be8-4a09-8ad2-2920c23c0ce3
24a16069-df08-49c4-9d44-aa7bdbb63247;МОУ СОШ №9;г. Воскресенск;;https://uchi.ru/schools/pages/24a16069-df08-49c4-9d44-aa7bdbb63247
4fda3237-e94d-4749-9178-804315a590a7;МБОУ городского округа Королев Московской области СОШ №7;г. Королев;;https://uchi.ru/schools/pages/4fda3237-e94d-4749-9178-804315a590a7
7dff52bd-e152-4d57-820d-ad9c9d6284ff;МОУ Дмитровская СОШ №5 им. Героя Советского Союза К. А. Аверьянова;г. Дмитров;;https://uchi.ru/schools/pages/7dff52bd-e152-4d57-820d-ad9c9d6284ff
3a811baa-4742-47f6-b12a-259234ff9cfd;МБОУ городского округа Балашиха Лицей;г. Балашиха;;https://uchi.ru/schools/pages/3a811baa-4742-47f6-b12a-259234ff9cfd
7e072a6d-6c0e-4051-9b67-f4ccb5df5374;МБОУ СОШ № 19 г. Химки;г. Химки;;https://uchi.ru/schools/pages/7e072a6d-6c0e-4051-9b67-f4ccb5df5374
3672586c-fa1c-4f2a-83b6-0923ffac71ae;МАОУ Лицей г. Реутова;г. Реутов;;https://uchi.ru/schools/pages/3672586c-fa1c-4f2a-83b6-0923ffac71ae
50c0bef2-cec8-4148-8990-f01045e0e411;МБОУ Центр образования №29;г. Зеленый;;https://uchi.ru/schools/pages/50c0bef2-cec8-4148-8990-f01045e0e411
75bdfb67-35dc-4e44-bee1-6357f602c463;МБОУ Фруктовская СОШ им. героя Российской Федерации Малочуева Олега Григорьевича;г. Фруктовая;;https://uchi.ru/schools/pages/75bdfb67-35dc-4e44-bee1-6357f602c463
cd950b22-8df9-4a8d-a5ba-aba8d7190850;МБОУ Троицкая СОШ им. С. Н. Воронина;г. Троицкое;;https://uchi.ru/schools/pages/cd950b22-8df9-4a8d-a5ba-aba8d7190850
c1254cf2-5fb4-4943-8bc1-97bddc4bea7c;МБОУ Тарасковская СОШ;г. Тарасково;;https://uchi.ru/schools/pages/c1254cf2-5fb4-4943-8bc1-97bddc4bea7c
d8b58658-d3f8-4047-9539-69208096a53d;МБОУ городского округа Королёв Московской области Гимназия №11 с изучением иностранных языков;г. Королев;;https://uchi.ru/schools/pages/d8b58658-d3f8-4047-9539-69208096a53d
da5c40b8-f0b8-4fe4-8e13-c89615855646;МБОУ Ликино-Дулевская гимназия;г. Ликино-Дулево;;https://uchi.ru/schools/pages/da5c40b8-f0b8-4fe4-8e13-c89615855646
60ca337a-1151-4ca2-8f75-465408059ebc;МОУ Дмитровская СОШ №3 с углубленным изучением отдельных предметов;г. Дмитров;;https://uchi.ru/schools/pages/60ca337a-1151-4ca2-8f75-465408059ebc
bea4522d-0290-4bf6-85d8-797edac4b93d;МОУ Волоколамская школа-интернат основного общего образования;г. Волоколамск;;https://uchi.ru/schools/pages/bea4522d-0290-4bf6-85d8-797edac4b93d
382cb5b8-cda9-415e-8a9e-1f459b978f9d;МБОУ Крюковская СОШ;г. Крюково;;https://uchi.ru/schools/pages/382cb5b8-cda9-415e-8a9e-1f459b978f9d
871081fd-e8c9-4984-86ba-99e54c4658e1;МБОУ Атепцевская СОШ;г. Атепцево;;https://uchi.ru/schools/pages/871081fd-e8c9-4984-86ba-99e54c4658e1
08dc7558-a253-4205-9f29-5e8d1b672b45;МБОУ Центр образования №26;г. Большое Буньково;;https://uchi.ru/schools/pages/08dc7558-a253-4205-9f29-5e8d1b672b45
1cd67a8a-e102-467c-985d-1b86f982baef;ГБОУ Гимназия №2;г. Зарайск;;https://uchi.ru/schools/pages/1cd67a8a-e102-467c-985d-1b86f982baef
41dc314d-5d50-488c-be76-d3296c14b338;МОУ Константиновская СОШ;г. Константиново;;https://uchi.ru/schools/pages/41dc314d-5d50-488c-be76-d3296c14b338
9ef2fc45-41c3-4d31-8c9d-dc918b9ee37b;МАОУ г.о. Долгопрудный Гимназия №13;г. Долгопрудный;;https://uchi.ru/schools/pages/9ef2fc45-41c3-4d31-8c9d-dc918b9ee37b
4ba1d20c-d833-4195-a08f-347d83b4e022;МОУ Юровская СОШ;г. Юрово;;https://uchi.ru/schools/pages/4ba1d20c-d833-4195-a08f-347d83b4e022
054a25da-9821-4dfc-b2bf-621016d9b276;МОУ Малодубенская СОШ №7;г. Малая Дубна (Малодубенское с/п);;https://uchi.ru/schools/pages/054a25da-9821-4dfc-b2bf-621016d9b276
96630589-5d94-4155-ac7b-4149b0b0eb7d;МБОУ СОШ №20 Красногорского муниципального района;г. Красногорск;;https://uchi.ru/schools/pages/96630589-5d94-4155-ac7b-4149b0b0eb7d
90e84e29-5c59-4846-ad6d-510d6a4cec97;МБОУ СОШ №15;г. Сергиев Посад;;https://uchi.ru/schools/pages/90e84e29-5c59-4846-ad6d-510d6a4cec97
d151b198-bd1e-45ee-8be5-aa8981807c95;МАОУ Медвежье-Озёрская СОШ д. Медвежьи-Озёра Щёлковского муниципального района Московской области;г. Медвежьи Озера;;https://uchi.ru/schools/pages/d151b198-bd1e-45ee-8be5-aa8981807c95
f18b76a3-6e36-4644-90d6-cdd9ae33a812;МБОУ Колюбакинская СОШ;г. Колюбакино;;https://uchi.ru/schools/pages/f18b76a3-6e36-4644-90d6-cdd9ae33a812
5504aa56-27ea-4976-9ba7-fef7978ca128;МОУ СОШ п. МИС;г. Подольской машинно-испытательной станции;;https://uchi.ru/schools/pages/5504aa56-27ea-4976-9ba7-fef7978ca128
66251b5a-b588-487b-9431-a3759d59e597;МБОУ Газопроводская СОШ;г. Газопроводск;;https://uchi.ru/schools/pages/66251b5a-b588-487b-9431-a3759d59e597
80e0373f-7c3a-4218-9ac5-d45aec23990b;МБОУ СОШ №4 городского округа Ступино Московской области;г. Ступино;;https://uchi.ru/schools/pages/80e0373f-7c3a-4218-9ac5-d45aec23990b
bb41b621-1dd8-45fa-b138-56707bcdc547;МОУ - Планета Детства;г. Клин;;https://uchi.ru/schools/pages/bb41b621-1dd8-45fa-b138-56707bcdc547
